Automatic_MS_filename	Batch	Code	Daisy_chain	Date	Instrument	Replicate	Cell_line	Cancer_type	Tissue_type	SIDM	growth_properties	MSI_status	methylation_data	expression_data	cnv_data	crispr_ko_data	fusion_data	drug_data	cancer_type_detail	sample_site	gender	ethnicity	smoking_status	BROAD_ID	COSMIC_ID	CCLE_ID
190131_8942_004u8_008q8_m06_s_1	P03	8942	No	31/1/19	M06	2	KE-37	T-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM01003	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Adult Precursor T Lymphoblastic Leukemia	Unknown	Male	Unknown	Unknown	ACH-000101	907277	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190131_3792_004u9_008q9_m06_s_1	P03	3792	No	31/1/19	M06	2	OACp4C	Esophageal Carcinoma	Esophagus	SIDM00445	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Esophageal Adenocarcinoma	Gastro-oesophageal junction (cardia)	Male	White	Unknown	ACH-002292	1503362	OACP4C_OESOPHAGUS
190131_2036_004ua_008qa_m06_s_1	P03	2036	No	31/1/19	M06	2	C-4-I	Cervical Carcinoma	Cervix	SIDM00905	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Human Papilloma Virus-Related Cervical Squamous Cell Carcinoma	Cervix	Female	White	Unknown	ACH-001334	687506	C4I_CERVIX
190201_8940_004uc_008qd_m06_s_1	P03	8940	No	1/2/19	M06	2	23132-87	Gastric Carcinoma	Stomach	SIDM00980	Adherent	MSI	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Gastric Adenocarcinoma	Unknown	Male	Unknown	Unknown	ACH-000948	910924	2313287_STOMACH
190201_2032_004ud_008qe_m06_s_1	P03	2032	No	1/2/19	M06	2	RERF-LC-Sq1	Squamous Cell Lung Carcinoma	Lung	SIDM00354	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Squamous Cell Lung Carcinoma	Lung	Female	East Asian	Unknown	ACH-000442	1298538	RERFLCSQ1_LUNG
190201_2076_004ue_008qf_m06_s_1	P03	2076	No	1/2/19	M06	2	SCC90	Head and Neck Carcinoma	Head and Neck	SIDM00399	Adherent		FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	Head and Neck Squamous Cell Carcinoma	Tongue	Male	White	Unknown	ACH-002315	1299052	SCC90_UPPER_AERODIGESTIVE_TRACT
190201_7630_004uf_008qg_m06_s_1	P03	7630	No	1/2/19	M06	2	B-CPAP	Thyroid Gland Carcinoma	Thyroid	SIDM00992	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Papillary Thyroid Carcinoma	Unknown	Female	Unknown	Unknown	ACH-000456	924104	BCPAP_THYROID
190201_2729_004ug_008qh_m06_s_1	P03	2729	No	1/2/19	M06	2	NCI-H2722	Mesothelioma	Lung	SIDM00099	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Malignant Pleural Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002128	1290812	H2722_PLEURA
190201_2182_004ui_008qj_m06_s_1	P03	2182	No	1/2/19	M06	2	SW756	Cervical Carcinoma	Cervix	SIDM01174	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Human Papilloma Virus-Related Cervical Squamous Cell Carcinoma	Unknown	Female	White	Unknown	ACH-001402	724839	SW756_CERVIX
190201_6611_004uj_008qk_m06_s_1	P03	6611	No	1/2/19	M06	2	NCI-H513	Other Solid Carcinomas	Lung	SIDM00114	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Adenosquamous Lung Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-002335	1240141	NCIH513_PLEURA
190201_7371_004uk_008ql_m06_s_1	P03	7371	No	1/2/19	M06	2	EW-13	Ewing's Sarcoma	Bone	SIDM00621	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ewing's Sarcoma	Unknown	Unknown	Unknown	Unknown	ACH-002113	949166	EW13_BONE
190201_3418_004ul_008qm_m06_s_1	P03	3418	No	1/2/19	M06	2	NEC8	Other Solid Carcinomas	Testis	SIDM00243	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Testicular Embryonal Carcinoma	Unknown	Male	East Asian	Unknown	ACH-002288	910942	NEC8_TESTIS
190201_2278_004um_008qn_m06_s_1	P03	2278	No	1/2/19	M06	2	WM35	Melanoma	Skin	SIDM00974	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Melanoma	Unknown	Unknown	Unknown	Unknown	ACH-002207	1299080	WM35_SKIN
190201_8670_004un_008qo_m06_s_1	P03	8670	No	1/2/19	M06	2	SAT	Head and Neck Carcinoma	Head and Neck	SIDM00350	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Head and Neck Squamous Cell Carcinoma	Oral cavity	Unknown	East Asian	Unknown	ACH-001641	1299050	SAT_UPPER_AERODIGESTIVE_TRACT
190201_7773_004uo_008qp_m06_s_1	P03	7773	No	1/2/19	M06	2	NCI-H2369	Mesothelioma	Lung	SIDM00104	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Malignant Pleural Mesothelioma	Unknown	Unknown	Unknown	Unknown		1290808	
190201_2133_004up_008qq_m06_s_1	P03	2133	No	1/2/19	M06	2	SNU-182	Hepatocellular Carcinoma	Liver	SIDM01151	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Hepatocellular Carcinoma	Liver	Male	East Asian	Unknown	ACH-000483	1240216	SNU182_LIVER
190201_7010_004uq_008qr_m06_s_1	P03	7010	No	1/2/19	M06	2	A253	Head and Neck Carcinoma	Head and Neck	SIDM00796	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Salivary Gland Squamous Cell Carcinoma	Submaxillary salivary gland	Male	White	Unknown	ACH-000740	906794	A253_SALIVARY_GLAND
190202_2723_00530_008qu_m06_s_1	P03	2723	No	2/2/19	M06	3	NCI-H2373	Mesothelioma	Lung	SIDM00103	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Pleural Sarcomatoid Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002124	1290809	H2373_PLEURA
190202_8921_00531_008qv_m06_s_1	P03	8921	No	2/2/19	M06	3	OACM5-1	Esophageal Carcinoma	Esophagus	SIDM00444	Semi-Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Adenocarcinoma	Lymph node	Male	White	Unknown	ACH-001368	1503363	OACM51_OESOPHAGUS
190202_2248_00532_008qw_m06_s_1	P03	2248	No	2/2/19	M06	3	UMC-11	Other Solid Carcinomas	Lung	SIDM01183	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Lung Carcinoid Tumor	Unknown	Unknown	Unknown	Unknown	ACH-001417	909779	UMC11_LUNG
190202_8871_00533_008qx_m06_s_1	P03	8871	No	2/2/19	M06	3	SK-MG-1	Glioma	Central Nervous System	SIDM00379	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Astrocytoma	Unknown	Unknown	Unknown	Unknown	ACH-002304	909729	SKMG1_CENTRAL_NERVOUS_SYSTEM
190202_8092_00534_008qy_m06_s_1	P03	8092	No	2/2/19	M06	3	ESO26	Esophageal Carcinoma	Esophagus	SIDM00539	Suspension	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Adenocarcinoma	Esophagus	Male	White	Unknown	ACH-001496	1503366	ESO26_OESOPHAGUS
190202_2090_00535_008qz_m06_s_1	P03	2090	No	2/2/19	M06	3	SISO	Cervical Carcinoma	Cervix	SIDM00394	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Cervical Adenocarcinoma	Unknown	Female	East Asian	Unknown	ACH-001650	1240212	SISO_CERVIX
190202_7372_00536_008r0_m06_s_1	P03	7372	No	2/2/19	M06	3	ESO51	Esophageal Carcinoma	Esophagus	SIDM00538	Suspension	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Adenocarcinoma	Esophagus	Male	White	Unknown	ACH-001497	1503367	ESO51_OESOPHAGUS
190202_7592_00537_008r1_m06_s_1	P03	7592	No	2/2/19	M06	3	GP5d	Colorectal Carcinoma	Large Intestine	SIDM00537	Adherent	MSI	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Colon Adenocarcinoma	Colon	Female	White	Unknown	ACH-001345	907291	GP5D_LARGE_INTESTINE
190202_3737_00538_008r2_m06_s_1	P03	3737	No	2/2/19	M06	3	Hey	Ovarian Carcinoma	Ovary	SIDM00968	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	High Grade Ovarian Serous Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-002140	1479988	HEY_OVARY
190202_8629_00539_008r3_m06_s_1	P03	8629	No	2/2/19	M06	3	LB771-HNC	Head and Neck Carcinoma	Head and Neck	SIDM00182	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Head and Neck Squamous Cell Carcinoma	Unknown	Male	Unknown	Unknown	ACH-002265	753583	LB771HNC_UPPER_AERODIGESTIVE_TRACT
190202_3395_0053a_008r4_m06_s_1	P03	3395	No	2/2/19	M06	3	NCI-H720	Other Solid Carcinomas	Lung	SIDM01120	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Lung Carcinoid Tumor	Unknown	Male	Unknown	Unknown	ACH-002174	687600	NCIH720_LUNG
190202_8731_0053b_008r5_m06_s_1	P03	8731	No	2/2/19	M06	3	8505C	Thyroid Gland Carcinoma	Thyroid	SIDM00996	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Anaplastic Thyroid Carcinoma	Thyroid	Female	Unknown	Unknown	ACH-001307	924102	8505C_THYROID
190202_8942_0053c_008r6_m06_s_1	P03	8942	No	2/2/19	M06	3	KE-37	T-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM01003	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Adult Precursor T Lymphoblastic Leukemia	Unknown	Male	Unknown	Unknown	ACH-000101	907277	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190202_3792_0053d_008r7_m06_s_1	P03	3792	No	2/2/19	M06	3	OACp4C	Esophageal Carcinoma	Esophagus	SIDM00445	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Esophageal Adenocarcinoma	Gastro-oesophageal junction (cardia)	Male	White	Unknown	ACH-002292	1503362	OACP4C_OESOPHAGUS
190202_2036_0053e_008r8_m06_s_1	P03	2036	No	2/2/19	M06	3	C-4-I	Cervical Carcinoma	Cervix	SIDM00905	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Human Papilloma Virus-Related Cervical Squamous Cell Carcinoma	Cervix	Female	White	Unknown	ACH-001334	687506	C4I_CERVIX
190204_8940_004tg_008rb_m04_s_1	P03	8940	No	4/2/19	M04	1	23132-87	Gastric Carcinoma	Stomach	SIDM00980	Adherent	MSI	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Gastric Adenocarcinoma	Unknown	Male	Unknown	Unknown	ACH-000948	910924	2313287_STOMACH
190204_2032_004th_008rc_m04_s_1	P03	2032	No	4/2/19	M04	1	RERF-LC-Sq1	Squamous Cell Lung Carcinoma	Lung	SIDM00354	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Squamous Cell Lung Carcinoma	Lung	Female	East Asian	Unknown	ACH-000442	1298538	RERFLCSQ1_LUNG
190204_2076_004ti_008rd_m04_s_1	P03	2076	No	4/2/19	M04	1	SCC90	Head and Neck Carcinoma	Head and Neck	SIDM00399	Adherent		FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	Head and Neck Squamous Cell Carcinoma	Tongue	Male	White	Unknown	ACH-002315	1299052	SCC90_UPPER_AERODIGESTIVE_TRACT
190204_7630_004tj_008re_m04_s_1	P03	7630	No	4/2/19	M04	1	B-CPAP	Thyroid Gland Carcinoma	Thyroid	SIDM00992	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Papillary Thyroid Carcinoma	Unknown	Female	Unknown	Unknown	ACH-000456	924104	BCPAP_THYROID
190204_2729_004tk_008rf_m04_s_1	P03	2729	No	4/2/19	M04	1	NCI-H2722	Mesothelioma	Lung	SIDM00099	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Malignant Pleural Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002128	1290812	H2722_PLEURA
190204_2182_004tm_008rh_m04_s_1	P03	2182	No	4/2/19	M04	1	SW756	Cervical Carcinoma	Cervix	SIDM01174	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Human Papilloma Virus-Related Cervical Squamous Cell Carcinoma	Unknown	Female	White	Unknown	ACH-001402	724839	SW756_CERVIX
190204_6611_004tn_008ri_m04_s_1	P03	6611	No	4/2/19	M04	1	NCI-H513	Other Solid Carcinomas	Lung	SIDM00114	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Adenosquamous Lung Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-002335	1240141	NCIH513_PLEURA
190204_7371_004to_008rj_m04_s_1	P03	7371	No	4/2/19	M04	1	EW-13	Ewing's Sarcoma	Bone	SIDM00621	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ewing's Sarcoma	Unknown	Unknown	Unknown	Unknown	ACH-002113	949166	EW13_BONE
190204_3418_004tp_008rk_m04_s_1	P03	3418	No	4/2/19	M04	1	NEC8	Other Solid Carcinomas	Testis	SIDM00243	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Testicular Embryonal Carcinoma	Unknown	Male	East Asian	Unknown	ACH-002288	910942	NEC8_TESTIS
190204_2278_004tq_008rl_m04_s_1	P03	2278	No	4/2/19	M04	1	WM35	Melanoma	Skin	SIDM00974	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Melanoma	Unknown	Unknown	Unknown	Unknown	ACH-002207	1299080	WM35_SKIN
190204_8670_004tr_008rm_m04_s_1	P03	8670	No	4/2/19	M04	1	SAT	Head and Neck Carcinoma	Head and Neck	SIDM00350	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Head and Neck Squamous Cell Carcinoma	Oral cavity	Unknown	East Asian	Unknown	ACH-001641	1299050	SAT_UPPER_AERODIGESTIVE_TRACT
190204_7773_004ts_008rn_m04_s_1	P03	7773	No	4/2/19	M04	1	NCI-H2369	Mesothelioma	Lung	SIDM00104	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Malignant Pleural Mesothelioma	Unknown	Unknown	Unknown	Unknown		1290808	
190204_2133_004tt_008ro_m04_s_1	P03	2133	No	4/2/19	M04	1	SNU-182	Hepatocellular Carcinoma	Liver	SIDM01151	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Hepatocellular Carcinoma	Liver	Male	East Asian	Unknown	ACH-000483	1240216	SNU182_LIVER
190204_7010_004tu_008rp_m04_s_1	P03	7010	No	4/2/19	M04	1	A253	Head and Neck Carcinoma	Head and Neck	SIDM00796	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Salivary Gland Squamous Cell Carcinoma	Submaxillary salivary gland	Male	White	Unknown	ACH-000740	906794	A253_SALIVARY_GLAND
190204_2723_004tw_008rs_m04_s_1	P03	2723	No	4/2/19	M04	2	NCI-H2373	Mesothelioma	Lung	SIDM00103	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Pleural Sarcomatoid Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002124	1290809	H2373_PLEURA
190204_8921_004tx_008rt_m04_s_1	P03	8921	No	4/2/19	M04	2	OACM5-1	Esophageal Carcinoma	Esophagus	SIDM00444	Semi-Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Adenocarcinoma	Lymph node	Male	White	Unknown	ACH-001368	1503363	OACM51_OESOPHAGUS
190204_2248_004ty_008ru_m04_s_1	P03	2248	No	4/2/19	M04	2	UMC-11	Other Solid Carcinomas	Lung	SIDM01183	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Lung Carcinoid Tumor	Unknown	Unknown	Unknown	Unknown	ACH-001417	909779	UMC11_LUNG
190204_8871_004tz_008rv_m04_s_1	P03	8871	No	4/2/19	M04	2	SK-MG-1	Glioma	Central Nervous System	SIDM00379	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Astrocytoma	Unknown	Unknown	Unknown	Unknown	ACH-002304	909729	SKMG1_CENTRAL_NERVOUS_SYSTEM
190204_8092_004u0_008rw_m04_s_1	P03	8092	No	4/2/19	M04	2	ESO26	Esophageal Carcinoma	Esophagus	SIDM00539	Suspension	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Adenocarcinoma	Esophagus	Male	White	Unknown	ACH-001496	1503366	ESO26_OESOPHAGUS
190204_2090_004u1_008rx_m04_s_1	P03	2090	No	4/2/19	M04	2	SISO	Cervical Carcinoma	Cervix	SIDM00394	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Cervical Adenocarcinoma	Unknown	Female	East Asian	Unknown	ACH-001650	1240212	SISO_CERVIX
190204_7372_004u2_008ry_m04_s_1	P03	7372	No	4/2/19	M04	2	ESO51	Esophageal Carcinoma	Esophagus	SIDM00538	Suspension	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Adenocarcinoma	Esophagus	Male	White	Unknown	ACH-001497	1503367	ESO51_OESOPHAGUS
190204_7592_004u3_008rz_m04_s_1	P03	7592	No	4/2/19	M04	2	GP5d	Colorectal Carcinoma	Large Intestine	SIDM00537	Adherent	MSI	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Colon Adenocarcinoma	Colon	Female	White	Unknown	ACH-001345	907291	GP5D_LARGE_INTESTINE
190204_3737_004u4_008s0_m04_s_1	P03	3737	No	4/2/19	M04	2	Hey	Ovarian Carcinoma	Ovary	SIDM00968	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	High Grade Ovarian Serous Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-002140	1479988	HEY_OVARY
190204_8629_004u5_008s1_m04_s_1	P03	8629	No	4/2/19	M04	2	LB771-HNC	Head and Neck Carcinoma	Head and Neck	SIDM00182	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Head and Neck Squamous Cell Carcinoma	Unknown	Male	Unknown	Unknown	ACH-002265	753583	LB771HNC_UPPER_AERODIGESTIVE_TRACT
190204_3395_004u6_008s2_m04_s_1	P03	3395	No	4/2/19	M04	2	NCI-H720	Other Solid Carcinomas	Lung	SIDM01120	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Lung Carcinoid Tumor	Unknown	Male	Unknown	Unknown	ACH-002174	687600	NCIH720_LUNG
190204_8731_004u7_008s3_m04_s_1	P03	8731	No	4/2/19	M04	2	8505C	Thyroid Gland Carcinoma	Thyroid	SIDM00996	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Anaplastic Thyroid Carcinoma	Thyroid	Female	Unknown	Unknown	ACH-001307	924102	8505C_THYROID
190204_8942_004u8_008s4_m04_s_1	P03	8942	No	4/2/19	M04	2	KE-37	T-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM01003	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Adult Precursor T Lymphoblastic Leukemia	Unknown	Male	Unknown	Unknown	ACH-000101	907277	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190204_3792_004u9_008s5_m04_s_1	P03	3792	No	4/2/19	M04	2	OACp4C	Esophageal Carcinoma	Esophagus	SIDM00445	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Esophageal Adenocarcinoma	Gastro-oesophageal junction (cardia)	Male	White	Unknown	ACH-002292	1503362	OACP4C_OESOPHAGUS
190204_2036_004ua_008s6_m04_s_1	P03	2036	No	4/2/19	M04	2	C-4-I	Cervical Carcinoma	Cervix	SIDM00905	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Human Papilloma Virus-Related Cervical Squamous Cell Carcinoma	Cervix	Female	White	Unknown	ACH-001334	687506	C4I_CERVIX
190204_8498_0054m_008s9_m06_s_1	P03	8498	No	4/2/19	M06	1	CAL-33	Oral Cavity Carcinoma	Head and Neck	SIDM00942	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Tongue Squamous Cell Carcinoma	Tongue	Male	Unknown	Unknown	ACH-000518	753541	CAL33_UPPER_AERODIGESTIVE_TRACT
190204_2300_0054n_008sa_m06_s_1	P03	2300	No	4/2/19	M06	1	697	B-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM01076	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	B Acute Lymphoblastic Leukemia	Bone marrow	Male	Unknown	Unknown	ACH-000070	906800	697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190204_3095_0054o_008sb_m06_s_1	P03	3095	No	4/2/19	M06	1	LC-1-sq	Squamous Cell Lung Carcinoma	Lung	SIDM00300	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Squamous Cell Lung Carcinoma	Lung	Male	East Asian	Unknown	ACH-002156	1298223	LC1SQ_LUNG
190204_2364_0054p_008sc_m06_s_1	P03	2364	No	4/2/19	M06	1	EM-2	Chronic Myelogenous Leukemia	Haematopoietic and Lymphoid	SIDM01047	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Chronic Myelogenous Leukemia	Bone marrow	Female	White	Unknown	ACH-000295	906855	EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190204_7956_0054r_008se_m06_s_1	P03	7956	No	4/2/19	M06	1	TYK-nu	Ovarian Carcinoma	Ovary	SIDM00321	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	High Grade Ovarian Serous Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-000430	909774	TYKNU_OVARY
190204_3084_0054s_008sf_m06_s_1	P03	3084	No	4/2/19	M06	1	KYSE-50	Esophageal Squamous Cell Carcinoma	Esophagus	SIDM00550	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Esophageal Squamous Cell Carcinoma	Unknown	Male	East Asian	Unknown	ACH-002264	1298222	KYSE50_OESOPHAGUS
190204_2033_0054t_008sg_m06_s_1	P03	2033	No	4/2/19	M06	1	RH-1	Ewing's Sarcoma	Bone	SIDM00427	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ewing's Sarcoma	Bone marrow	Male	Unknown	Unknown	ACH-002194	971773	RH1_BONE
190204_3031_0054u_008sh_m06_s_1	P03	3031	No	4/2/19	M06	1	KCL-22	Chronic Myelogenous Leukemia	Haematopoietic and Lymphoid	SIDM01004	Suspension	MSI	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Chronic Myelogenous Leukemia	Pleural effusion	Female	Unknown	Unknown	ACH-000983	1330931	KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190204_6871_0054w_008sj_m06_s_1	P03	6871	No	4/2/19	M06	1	DBTRG-05MG	Glioblastoma	Central Nervous System	SIDM00867	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glioblastoma	Brain	Female	White	Unknown	ACH-000863	906835	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM
190204_4774_0054x_008sk_m06_s_1	P03	4774	No	4/2/19	M06	1	HuO9	Osteosarcoma	Bone	SIDM00599	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Osteosarcoma	Unknown	Female	East Asian	Unknown	ACH-001526	907072	HUO9_BONE
190204_2221_0054y_008sl_m06_s_1	P03	2221	No	4/2/19	M06	1	TOV-112D	Ovarian Carcinoma	Ovary	SIDM01170	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	Ovarian Endometrioid Adenocarcinoma	Ovary	Female	Unknown	Unknown	ACH-000048	1299070	TOV112D_OVARY
190204_2565_0054z_008sm_m06_s_1	P03	2565	No	4/2/19	M06	1	VA-ES-BJ	Other Solid Carcinomas	Soft Tissue	SIDM01179	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Epithelioid Sarcoma	Bone marrow	Male	White	Unknown	ACH-001702	688121	VAESBJ_SOFT_TISSUE
190204_8952_00550_008sn_m06_s_1	P03	8952	No	4/2/19	M06	1	HT-1080	Other Solid Carcinomas	Soft Tissue	SIDM00828	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	Fibrosarcoma	Connective tissue	Male	White	Unknown	ACH-000054	907064	HT1080_SOFT_TISSUE
190206_8940_004uc_008sw_m04_s_1	P03	8940	No	6/2/19	M04	2	23132-87	Gastric Carcinoma	Stomach	SIDM00980	Adherent	MSI	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Gastric Adenocarcinoma	Unknown	Male	Unknown	Unknown	ACH-000948	910924	2313287_STOMACH
190206_2032_004ud_008sx_m04_s_1	P03	2032	No	6/2/19	M04	2	RERF-LC-Sq1	Squamous Cell Lung Carcinoma	Lung	SIDM00354	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Squamous Cell Lung Carcinoma	Lung	Female	East Asian	Unknown	ACH-000442	1298538	RERFLCSQ1_LUNG
190206_2076_004ue_008sy_m04_s_1	P03	2076	No	6/2/19	M04	2	SCC90	Head and Neck Carcinoma	Head and Neck	SIDM00399	Adherent		FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	Head and Neck Squamous Cell Carcinoma	Tongue	Male	White	Unknown	ACH-002315	1299052	SCC90_UPPER_AERODIGESTIVE_TRACT
190206_7630_004uf_008sz_m04_s_1	P03	7630	No	6/2/19	M04	2	B-CPAP	Thyroid Gland Carcinoma	Thyroid	SIDM00992	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Papillary Thyroid Carcinoma	Unknown	Female	Unknown	Unknown	ACH-000456	924104	BCPAP_THYROID
190206_2729_004ug_008t0_m04_s_1	P03	2729	No	6/2/19	M04	2	NCI-H2722	Mesothelioma	Lung	SIDM00099	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Malignant Pleural Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002128	1290812	H2722_PLEURA
190206_2182_004ui_008t2_m04_s_1	P03	2182	No	6/2/19	M04	2	SW756	Cervical Carcinoma	Cervix	SIDM01174	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Human Papilloma Virus-Related Cervical Squamous Cell Carcinoma	Unknown	Female	White	Unknown	ACH-001402	724839	SW756_CERVIX
