,Sanger&CMRI,Broad
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,-0.057981297296115016,0.05222830696778388
GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,-0.05775357271922042,0.08550089364399285
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,-0.057693274741054595,-0.011274530277178545
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.0576240204367532,0.041215860744893494
GO_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,-0.05757921048615772,-0.07992280391261446
GO_CELL_PROJECTION_ORGANIZATION,-0.05750656298888861,-0.0015507304607133155
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP,-0.05749534904831473,0.05128043549611836
GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,-0.05744720202028611,0.09762647756112956
GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS,-0.057257395916540096,-0.048618675283033985
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,-0.05724496061320626,-0.03711455422060169
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,-0.05714842115391732,0.020171537539466215
GO_SUPRAMOLECULAR_COMPLEX,-0.05699646692790498,-0.06514744445166923
GO_REGULATION_OF_TELOMERASE_ACTIVITY,-0.056907897404659215,0.00035360848251472034
STEIN_ESR1_TARGETS,-0.05680793591964489,0.08796617884257546
GO_PHOSPHATASE_BINDING,-0.05659955352444808,-0.053369792962846475
GO_EARLY_ENDOSOME_MEMBRANE,-0.05656434284969927,0.037796362146936414
KEGG_ADHERENS_JUNCTION,-0.05643185258365159,0.12972839696885546
GO_CELLULAR_GLUCAN_METABOLIC_PROCESS,-0.05637636693073731,-0.16104959763970095
BILANGES_SERUM_SENSITIVE_GENES,-0.056312441764417194,0.04999569128810542
HALLMARK_ALLOGRAFT_REJECTION,-0.0560608380916507,-0.04589665459624661
GO_POSITIVE_REGULATION_OF_GROWTH,-0.05603680636468698,0.048559489246813525
GO_NEURON_PROJECTION_ORGANIZATION,-0.05602048973483864,0.07960177951426393
GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,-0.05601177161299082,0.018033773760199965
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,-0.05590735519233399,0.014456742794522224
GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING,-0.055857678238208724,0.03690765935801527
QI_PLASMACYTOMA_UP,-0.055830119564064654,-0.05618883452502474
SAFFORD_T_LYMPHOCYTE_ANERGY,-0.055819735161881226,-0.001144019020069249
PID_LYSOPHOSPHOLIPID_PATHWAY,-0.05570725207755007,0.027238321458321762
GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT,-0.055680235033079915,-0.02171351100549253
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY,-0.05566379290428094,-0.0393468952046892
GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,-0.055659924105146356,-0.05898089749519124
TOMLINS_PROSTATE_CANCER_DN,-0.05564185142555536,0.06781562257458977
GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-0.05540097933856591,0.008562122729107046
KOHOUTEK_CCNT1_TARGETS,-0.05535535139905226,0.08347446032340476
KEGG_COLORECTAL_CANCER,-0.055277633725297017,-0.10506519858805619
GO_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,-0.05512299170540468,0.019446440640637542
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,-0.055118747111725555,0.01225158251231193
GO_MUSCLE_HYPERTROPHY,-0.055114781810555326,0.0028519931862828725
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,-0.05510531271001734,-0.0829452109019741
BENPORATH_PROLIFERATION,-0.055088487099503994,-0.06639921913875041
GO_IMMUNE_SYSTEM_DEVELOPMENT,-0.05506709023263792,-0.00043018371079869475
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,-0.0549915578243188,-0.11352260559961119
GO_POLYSACCHARIDE_METABOLIC_PROCESS,-0.05495549380398733,-0.060757726186598804
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,-0.05490128123102195,0.007232145223388551
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,-0.054877590756018335,-0.1419717347825756
GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,-0.054807041719026534,0.10097690373491787
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,-0.05466630463153079,0.0709895599660041
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,-0.05458516637530556,0.13535644103375277
SERVITJA_ISLET_HNF1A_TARGETS_UP,-0.05435489022688087,0.05961183703645861
GO_REGULATION_OF_MACROAUTOPHAGY,-0.054348860137677736,-0.09114009647744682
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,-0.054333873485263626,-0.08805660728297893
RAF_UP.V1_DN,-0.05428623490350539,0.21220588013607325
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY,-0.05366041777284626,0.16743753267524775
REACTOME_DUAL_INCISION_IN_TC_NER,-0.05350643562026944,0.05769215326727899
GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,-0.053482825517008906,-0.01735369368761196
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,-0.0534627072502035,0.033638293454180686
GO_MICROTUBULE_BASED_MOVEMENT,-0.053425362069552,-0.10050838997993225
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,-0.05338669859449467,0.03584939737591386
GO_CLATHRIN_BINDING,-0.05337018207162919,-0.027907865421193917
HALLMARK_E2F_TARGETS,-0.053287370134085174,-0.16970783607153878
GO_REGULATION_OF_PHOSPHATASE_ACTIVITY,-0.05304712540881646,-0.06433310561548684
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,-0.052700983683122676,0.053662519147434536
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,-0.05255695640590049,-0.004010605047025612
GO_PERINUCLEAR_REGION_OF_CYTOPLASM,-0.05250887404364586,0.030739206601284486
GO_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION,-0.052280342940644764,-0.06438578348380655
GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,-0.052280342940644764,-0.04069722910750979
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C,-0.05204329152902726,0.100013110962921
GO_MITOTIC_SPINDLE_ASSEMBLY,-0.05197471860371126,-0.06857694961810677
GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.05165572856181778,0.05673101835614758
GO_HISTONE_H4_ACETYLATION,-0.05162891859560237,0.096669559032181
GO_MORPHOGENESIS_OF_AN_EPITHELIUM,-0.05154353557250763,0.10466301131272118
GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,-0.051536773744312064,-0.04724708066092715
DIRMEIER_LMP1_RESPONSE_EARLY,-0.05151934016898026,-0.10304603913079015
GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,-0.051349919345256706,-0.02501497493322657
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,-0.05133518527439232,0.06633909122319802
BOYLAN_MULTIPLE_MYELOMA_D_DN,-0.05120562160164399,0.030749656192678755
KEGG_GAP_JUNCTION,-0.051199873292072276,-0.004753629614762483
GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,-0.051041123017723795,0.0034725991371701206
GO_POSITIVE_REGULATION_OF_CELL_GROWTH,-0.05094469035356717,0.05321505662405726
GO_CLATHRIN_COATED_PIT,-0.05080467315158581,-0.0036678891385458576
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,-0.05058247785434623,0.041335030537802915
SEIDEN_ONCOGENESIS_BY_MET,-0.050540908633707395,0.05197447639721841
GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,-0.05045735150702127,0.0026304567723374806
GO_CYTOPLASMIC_REGION,-0.05037466893398431,-0.07974460840152456
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,-0.05013991525758646,0.06743188493003982
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP,-0.05008147701490382,-0.03217653990431308
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,-0.05005158351971031,0.027145375327651856
GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,-0.05003868176418041,-0.001442652997167197
HALLMARK_MYC_TARGETS_V1,-0.04983482907184598,-0.08269532350736254
GO_REGULATION_OF_NUCLEAR_DIVISION,-0.04979436953857429,-0.04386125779293334
MARKEY_RB1_ACUTE_LOF_UP,-0.04967181598544088,-0.04815218745481362
GO_SCAFFOLD_PROTEIN_BINDING,-0.04964221731129252,0.03223267100365264
GO_KINASE_BINDING,-0.04960171693570794,-0.06302480488569202
GO_TISSUE_REGENERATION,-0.049469293370834916,0.0836337545781228
GO_SPINDLE,-0.04944703595331655,-0.09976662009174304
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,-0.04944655621181834,0.012790467741440624
GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING,-0.04918211761263819,0.0413808308326363
GO_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS,-0.04903940483600775,-0.04539953870888357
BRUECKNER_TARGETS_OF_MIRLET7A3_DN,-0.04903236149044754,0.16526249589884903
URS_ADIPOCYTE_DIFFERENTIATION_UP,-0.0489703750248895,0.05616862951973644
BHATTACHARYA_EMBRYONIC_STEM_CELL,-0.04895092753134086,-0.014235075015729126
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,-0.048916058477762064,-0.10780388797957428
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION,-0.048895882070246026,-0.07457944981206995
HALLMARK_MTORC1_SIGNALING,-0.04877712847779183,0.07799256212906783
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,-0.04877605347499094,0.0635167791522297
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,-0.04870011690661758,0.05484387207481656
GO_AXON,-0.048604533717969745,-0.0023144297387132835
DARWICHE_SKIN_TUMOR_PROMOTER_DN,-0.04859759226736906,-0.0035450990422504795
BILANGES_RAPAMYCIN_SENSITIVE_GENES,-0.048527391870712415,0.1051823561993968
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,-0.0484237424396576,0.08048289059393292
WEST_ADRENOCORTICAL_TUMOR_UP,-0.04833731792244121,0.00956539091011305
DAZARD_UV_RESPONSE_CLUSTER_G1,-0.048082286920805635,-0.02996513305704652
ZHU_CMV_ALL_UP,-0.04789855920086971,0.00046208685185619486
GO_MITOTIC_SPINDLE_ORGANIZATION,-0.047886362907977216,-0.12358033595350154
BMI1_DN.V1_DN,-0.047742675001484984,0.12718212589703654
GO_REGULATION_OF_DNA_REPAIR,-0.047742618349833864,-0.0013542600057393902
GO_INOSITOL_LIPID_MEDIATED_SIGNALING,-0.04772282383969255,0.016027572675897283
PID_NCADHERIN_PATHWAY,-0.04770796063189319,0.003825901484828511
GO_ANIMAL_ORGAN_REGENERATION,-0.04767682183501394,0.028560963989376645
GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION,-0.04763630211968936,-0.09283390009824467
GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,-0.047518425327196336,-0.09481632089757379
GO_MRNA_5_UTR_BINDING,-0.047352975338325554,0.025453956262219184
RAGHAVACHARI_PLATELET_SPECIFIC_GENES,-0.04729251599249715,0.05376035143692985
BASAKI_YBX1_TARGETS_UP,-0.04702074113838107,-0.028200230528454655
REACTOME_CHROMATIN_MODIFYING_ENZYMES,-0.046738090976357956,0.1254941864478035
GO_REGULATION_OF_AXONOGENESIS,-0.04640964222049703,0.06932307977233268
GO_NEURON_MIGRATION,-0.046402027014512626,0.018894802289412854
GO_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,-0.046171471029794284,0.04557296983878862
IKEDA_MIR1_TARGETS_UP,-0.04600709983577088,0.05786241822105833
GO_CELLULAR_RESPONSE_TO_RADIATION,-0.045954542442887034,-0.021669955468281963
MORI_IMMATURE_B_LYMPHOCYTE_UP,-0.045855531066844445,-0.0040659894713129755
GO_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,-0.045742701810503356,0.16643213366951407
GO_SINGLE_FERTILIZATION,-0.0457415715715585,0.05303606406803806
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,-0.04568379951841243,0.0331288648998468
GO_ORGANELLE_ASSEMBLY,-0.04539567852284343,-0.0829912259971037
GO_REGULATION_OF_REPRODUCTIVE_PROCESS,-0.045373516318916535,0.029118409092457206
GO_PROTEIN_N_TERMINUS_BINDING,-0.04532920198289096,0.02815837560774597
VANTVEER_BREAST_CANCER_ESR1_DN,-0.045313498766867695,0.03931583340390575
GO_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY,-0.04528538793008019,-0.06604451610842484
GO_VESICLE_BUDDING_FROM_MEMBRANE,-0.044778021207632926,0.03386346727809584
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,-0.04469071319476525,0.06188525128073737
BCAT_BILD_ET_AL_UP,-0.044599190442038514,0.1707630867969921
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN,-0.04450987064216003,0.03380068858481619
BLUM_RESPONSE_TO_SALIRASIB_DN,-0.044506469656393495,-0.0319635508829371
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC,-0.044441026005271216,-0.09407768753864514
GO_RESPONSE_TO_XENOBIOTIC_STIMULUS,-0.044415715614869906,0.013195910574616103
GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING,-0.04439637584412085,-0.0023780847989352755
LOPEZ_MBD_TARGETS,-0.04426868357123274,0.03838602064954172
HILLION_HMGA1_TARGETS,-0.04423791034722753,-0.036386500941112836
KESHELAVA_MULTIPLE_DRUG_RESISTANCE,-0.04419776854613535,0.09718647355659325
GO_TYPE_I_INTERFERON_PRODUCTION,-0.04407530851581218,-0.0749111140519162
GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,-0.044071634973415416,-0.028746756766123507
GO_POSITIVE_REGULATION_OF_SIGNALING,-0.04402557604509269,0.017216447141037663
GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,-0.044021794126959314,-0.09139245729718878
GO_REGULATION_OF_CELL_DIFFERENTIATION,-0.04387499142678853,0.033011399655067546
GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT,-0.04382977719894771,0.05037676837828995
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,-0.0437029035696552,0.10248393543216859
GO_REGULATION_OF_CHEMOTAXIS,-0.04364646454386498,0.09200994689642837
GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,-0.0435049962307029,0.05957711152959869
GO_MAIN_AXON,-0.04346874153489716,0.008500715530172169
GO_MITOTIC_CELL_CYCLE_CHECKPOINT,-0.04334495289650871,-0.08211129263740152
IKEDA_MIR30_TARGETS_UP,-0.04324257834950911,0.023549928107802588
LEE_EARLY_T_LYMPHOCYTE_UP,-0.04321231950453379,-0.12982418534911477
KEGG_PANCREATIC_CANCER,-0.04320499976996656,-0.09209140112735226
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,-0.04316126982848882,-0.01270642829183341
BOUDOUKHA_BOUND_BY_IGF2BP2,-0.04315767143070502,0.04759597989431306
GO_REGULATION_OF_CELL_SHAPE,-0.04314847127774676,0.021640362716768224
GO_CILIUM,-0.0429800229498047,-0.04985861071399953
MOHANKUMAR_HOXA1_TARGETS_DN,-0.04294500307319201,0.11101513488798452
DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2,-0.04285531075032163,-0.06491481621975288
GO_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-0.0428453092494884,0.08483801835488287
NAKAMURA_METASTASIS_MODEL_UP,-0.04281735922011165,0.11510224432807634
GO_PEPTIDASE_ACTIVATOR_ACTIVITY,-0.042787863502484105,0.1217198787358166
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP,-0.042779427824050816,0.12343274991711554
GO_POSITIVE_REGULATION_OF_BINDING,-0.04270068939116271,0.05546495958362207
REACTOME_NEUTROPHIL_DEGRANULATION,-0.042298669924185295,0.11473629506936868
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,-0.04219140326770415,-0.04289472592685452
GO_PIGMENT_METABOLIC_PROCESS,-0.04215797436120801,0.024495786523391093
DARWICHE_PAPILLOMA_RISK_HIGH_DN,-0.042143440955890094,0.0012783096760598986
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN,-0.042074720218061815,0.02704487182193728
GO_AXON_DEVELOPMENT,-0.04203308026971925,0.06293274146525481
GO_ENDORIBONUCLEASE_ACTIVITY,-0.042003380052448865,-0.013836847297006133
GO_INCLUSION_BODY,-0.04199265996208984,0.006189282938304163
GO_CELL_DIVISION_SITE,-0.04195280341635672,0.018074227250209265
GO_MUSCLE_CELL_PROLIFERATION,-0.04188751029945014,0.02977996384917515
GO_UBIQUITIN_LIGASE_COMPLEX,-0.04186149002291767,-0.03544082077387036
WHITFIELD_CELL_CYCLE_G2_M,-0.0416636010331078,-0.05955953265852094
GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,-0.041477922798139985,-0.037380289930854814
GO_HISTONE_UBIQUITINATION,-0.04147276263559713,0.09366987210064923
LEI_MYB_TARGETS,-0.0414247775138979,0.08387872787641948
GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,-0.041417408197171664,0.011899722200267667
GO_REGENERATION,-0.04140334257754865,0.06633946189837908
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,-0.0413480838240955,-0.23755159572040696
GO_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION,-0.04130390520594351,0.09587852453372339
GO_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,-0.04115994170981206,-0.05505846252232658
GO_LAMELLIPODIUM,-0.04104311466908882,0.016531995334395387
GO_TELOMERE_ORGANIZATION,-0.04100738820306454,-0.03280360912805978
GO_REGULATION_OF_CELL_DIVISION,-0.04098301259874054,0.029003750172445112
GO_CELL_SUBSTRATE_JUNCTION,-0.04096979654869965,0.04988583693704068
GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION,-0.040941234553720764,0.11294901958129426
DER_IFN_BETA_RESPONSE_UP,-0.040932242857029726,0.028241007011769688
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,-0.04088455875666343,0.10113504632961826
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE,-0.04085513662017287,0.13947285998666203
GO_ENDONUCLEASE_ACTIVITY,-0.040841615951327986,-0.017553183425068387
GO_SYNAPTIC_VESICLE_TRANSPORT,-0.040761226888486206,-0.1460168934367514
GO_RESPONSE_TO_OSMOTIC_STRESS,-0.04060020150111566,0.043584840354388164
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,-0.0405442199134523,0.03474893578402445
GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING,-0.040530462559172885,-0.04318188858219671
PYEON_HPV_POSITIVE_TUMORS_UP,-0.04051930953413428,-0.013341542270204305
WANG_HCP_PROSTATE_CANCER,-0.04040388371890492,0.04361142075028806
GO_POSITIVE_REGULATION_OF_HEMOPOIESIS,-0.040392563338141646,-0.015334751777371178
TSAI_RESPONSE_TO_IONIZING_RADIATION,-0.0403810002786447,0.02831067905755594
GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,-0.04029010055314635,0.08869419750003914
GO_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,-0.039992765655233166,-0.01458671141617515
LINDSTEDT_DENDRITIC_CELL_MATURATION_C,-0.03986855556791527,0.04096159485492284
GO_PROTEIN_DEPHOSPHORYLATION,-0.039858469168577555,-0.07282008294757378
PID_SYNDECAN_2_PATHWAY,-0.03981625562382118,0.14101222380135503
CHICAS_RB1_TARGETS_CONFLUENT,-0.03980145460826433,0.04610147286409759
GO_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,-0.039791652578352675,-0.1077174297871134
PUJANA_BRCA2_PCC_NETWORK,-0.03975888670856475,-0.020362474383975926
GO_COSTAMERE,-0.03971472034926439,0.14548607345760273
GO_CHROMOSOME_SEPARATION,-0.039689813750992356,-0.09862227036695559
GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY,-0.0396196127964701,0.04226834140388398
GO_NEURON_PROJECTION_CYTOPLASM,-0.03950831151816327,-0.07833068931514865
LEE_LIVER_CANCER_SURVIVAL_DN,-0.039506182815056426,-0.07355658167575774
NAKAJIMA_MAST_CELL,-0.03950213731834386,0.01997402726260505
GO_SYNAPSE_ASSEMBLY,-0.039443727457028954,0.17340324572657012
GO_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,-0.039440152385627654,0.01882643779953578
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,-0.039347840783245255,-0.023362431354429756
GO_MIDBODY,-0.0393431219355978,-0.056967470604891296
REACTOME_IRON_UPTAKE_AND_TRANSPORT,-0.03925587640437062,0.11244595572824626
SMITH_LIVER_CANCER,-0.039197236939534655,0.01835559176324588
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP,-0.03916447997718983,-0.026176189951733816
GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,-0.039134420177103585,0.06259581797272698
GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,-0.03913024586626659,-0.001991594440365024
HALLMARK_GLYCOLYSIS,-0.039049562424796146,0.22584508287500019
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,-0.038859714455255066,-0.05056511551633199
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN,-0.03883031297439583,-0.09780240258131083
PECE_MAMMARY_STEM_CELL_UP,-0.038675806736863175,-0.005862511449422533
GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,-0.03866057444218031,-0.004596966964219181
CERVERA_SDHB_TARGETS_1_UP,-0.03864308841859375,0.10970833140165019
GO_MYELOID_LEUKOCYTE_ACTIVATION,-0.03864202127386228,0.09508653738712793
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,-0.0385856185414234,-0.02887811464818036
GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,-0.03857427450665938,0.10501103168816216
SESTO_RESPONSE_TO_UV_C5,-0.03854450329765598,0.07341282701941854
GO_REGULATION_OF_NEURON_DIFFERENTIATION,-0.03854334481179247,0.05103096243574494
GO_NEURON_PROJECTION_GUIDANCE,-0.03843378069345928,0.09551111376357481
NUTT_GBM_VS_AO_GLIOMA_DN,-0.03828753330332306,-0.0165314840974598
GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-0.03827761090402432,-0.038239400562734595
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN,-0.03826619251733358,-0.02359596332827759
GO_POSTSYNAPSE,-0.03818136278790114,0.02614662887497223
GO_REGULATION_OF_PROTEIN_MATURATION,-0.038109445188311476,0.07982111611466786
JAIN_NFKB_SIGNALING,-0.038063181945513086,0.050828797535638195
GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,-0.037884021643428495,0.051066859419619304
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP,-0.0378832001284615,0.0015449067150284637
GO_PROTEOLYSIS,-0.03786125380321833,0.038875893965442714
MULLIGHAN_NPM1_SIGNATURE_3_DN,-0.03785636857107694,0.06866696773388707
HARRIS_HYPOXIA,-0.03780579442362933,0.06012757242853589
GO_CLEAVAGE_FURROW,-0.03778840265237466,0.03767449614710609
WOO_LIVER_CANCER_RECURRENCE_UP,-0.03775155184661545,0.06325819671516389
DOANE_BREAST_CANCER_ESR1_DN,-0.037646216199518294,0.2357272445939296
GO_DNA_DEPENDENT_ATPASE_ACTIVITY,-0.037492184684228436,0.05301495098412814
GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,-0.037490933709213504,0.09263078203187103
GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT,-0.037485666940371386,0.011861738274481178
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,-0.03714349141419567,-0.036441792638979426
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN,-0.03708509359808849,0.017137404078255043
GO_REGULATION_OF_INFLAMMATORY_RESPONSE,-0.0369982517767456,0.039039043438423286
GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,-0.03698844245480788,0.026705343217098845
GO_MITOTIC_NUCLEAR_DIVISION,-0.036966889790725925,-0.05987251214229011
GO_POSITIVE_REGULATION_OF_AUTOPHAGY,-0.036900138222078965,-0.10113515362118287
SANSOM_WNT_PATHWAY_REQUIRE_MYC,-0.03689439738903072,0.06955105641230716
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,-0.03686012468702984,-0.16536236241927696
KEGG_INSULIN_SIGNALING_PATHWAY,-0.036779600322417214,-0.17659624330309934
GO_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,-0.03672145511075607,-0.02677989944444533
GO_GRANULOCYTE_MIGRATION,-0.03668835502660491,0.06305387806976119
GO_DNA_DEPENDENT_DNA_REPLICATION,-0.036571800246914234,-0.01653900834714299
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,-0.036554336964342474,0.050288836723461
QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2,-0.036526410735861915,0.09854450856458123
GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM,-0.03638482688649001,-0.045235801689631254
GO_REGULATION_OF_AUTOPHAGY,-0.036266082176359536,-0.05890402874777454
GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,-0.03623261929246769,0.04116595069268984
GO_XENOBIOTIC_METABOLIC_PROCESS,-0.03618124759866869,0.05435470983086315
PUJANA_XPRSS_INT_NETWORK,-0.03616473943696165,-0.04580562720303946
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN,-0.03601521949827162,0.10236909440533108
REACTOME_HIV_TRANSCRIPTION_ELONGATION,-0.03574789111234525,0.1575605159466874
GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,-0.03570013056931681,0.08907975090865225
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP,-0.03568407824897906,-0.10403308706752887
